,text,label
777,"LEFT WHEEL SITTING IN DEPRESSION DURING SUMP DRAINAGE  DURING FLIGHT, WATER MIGRATED INTO FUEL SYSTEM  ENGINE QUIT ",II
778,ENGINE QUIT ON TAKEOFF DUE TO SELECTED TANK GOING DRY  FAILED TO RESTART ON OTHER  LEAKING FUEL LINE DEPLETED FUEL,II
779,LOST RIGHT ENGINE COMPARTMENT DOOR IN FLIGHT  STRUCK TAIL ROTOR  LATCH MAY NOT HAVE BEEN SECURED,II
780,THE AMPHIBIAM AIRCRAFT MADE A LAKE LANDING WITH THE WHEELS EXTENDED  THE AIRCRAFT NOSED OVER IN THE WATER,ME
781,OIL ON LEFT ENGINE COWL AND LOW OIL PRESSURE  AFTER LANDING FOUND OIL CAP NOT SECURED,II
782,NOTIFIED BY OTHER AIRCRAFT NR 2 ENGINE COWLING WAS OPEN  ABORTED TAKEOFF  CENTER AND FORWARD LATCHES NOT LATCHED,II
783,LOOSE FRONT SEAT BELT BLOCKED RUDDER DURING A PRACTICE SPIN  PILOT WAS UNABLE TO STOP SPIN PRIOR TO GROUND IMPACT,II
784,ENGINE QUIT SHORTLY AFTER TAKEOFF CAUSING AN OFF AIRPORT LANDING  FUEL SELECTOR ON A NEAR EMPTY TANK,II
785,ENGINE FAILED DUE TO WATER IN FUEL SYSTEM  AIRCRAFT OUT OF ANNUAL  USING AUTO FUEL WITHOUT SUPPLEMENTAL,II
786,"PILOTS SEAT SLID BACK ON TAKEOFF ROLL  AIRCRAFT LEFT SIDE OF RUNWAY, HIT DITCH, NOSED OVER  SEAT LOCK OKAY ",II
787,DURING TAXI PILOTS SEAT SKID REARWARD  STRUCK 6650L AND 6530M  WRONG SEAT BACK WITH WRONG LOCKING MECHANISM,II
788,PILOT NEGLECTED TO CHECK IF SEAT WAS LOCKED IN TRACK  SEAT SLID BACK ON TAKEOFF ROLL  AIRCRAFT LEFT THE RUNWAY,ME
789,DOOR CAME OFF DURING CLIMB TO CRUISE  APPARENTLY DOOR WAS NOT PROPERLY LATCHED  NO INDICATION OF PROBLEM WITH DOOR,II
790,FAILED TO REMOVE WOODEN AILERON GUST LOCKS PRIOR TO TAKEOFF  WAS ABLE TO CIRCLE AND LAND USING THE RUDDER,II
791,ATTEMPTED GO AROUND WITH CARB HEAT ON AND FLAPS DOWN  TWO CYLINDERS HAD LOW COMPRESSION  STRUCK TREE AND GROUND,ME
792,ENGINE QUIT ON CLIMBOUT  UNABLE TO REACH AIRPORT STALLED DURING FORCED LANDING  FOUND WATER IN THE FUEL,II
793,UNEVEN FUEL BURN DUE TO MUD DAUBER BLOCKAGE IN FUEL VENT  ENGINE QUIT  AIRCRAFT NOSED OVER IN OPEN FIELD,II
794,UNABLE TO GLIDE TO AIRPORT AFTER ENGINE QUIT  FUEL EXHAUSTION  FUEL STRAINER DRAIN VALVE FOUND TO BE HALF OPEN,II
795,CRASH OCCURRED DURING FORCED LANDING AFTER ENGINE FAILURE DURING TAKEOFF  AIRCRAFT HAD NOT HAD ANNUAL INSPECTION,II
796,STALLED DURING CLIMBOUT BUT RECOVERED AND LANDED  HAD NEGLECTED TO REMOVE A WEIGHTED TAIL TIEDOWN,II
797,NEGLECTED TO REMOVE HOMEMADE RIGHT CONTROL WHEEL LOCK DURING HASTY DEPARTURE  STALLED ON CLIMBOUT  BURNED ON IMPACT,II
798,BOTH ENGINES LOST POWER AFTER TAKEOFF  LANDED GEAR UP IN FIELD AND FIRE ERUPTED  IMPROPERLY FUELED WITH JET FUEL,II
799,ENGINE COWLING NOT PROPERLY SECURED CAME LOOSE ON THE TAKEOFF ROLL  ABORTED AND OVERRAN THE RUNWAY CAUSING DAMAGE,II
800,UNABLE TO CLIMB AFTER TAKEOFF DUE TO ICE ON THE AIRCRAFT  SETTLED INTO TREES,II
801,"STARTED ENGINE WITH MAIN ROTORS TIEDOWN  BLADE SLIPPED OUT OF SOCK, STRUCK TAIL BOOM AND TURTLE BACK ",II
802,STRUCK TREE AND NOSED OVER DURING EMERGENCY LANDING DUE TO LACK OF ENGINE RESPONSE  PRIMER IN OPEN POSITION,ME
803,DURING PREFLIGHT PILOT FAILED TO ENSURE NOSE BAGGAGE DOOR WAS LOCKED  SUITCASE FELL FROM AIRCRAFT ON CLIMB,ME
804,NO AIRSPEED ON TAKEOFF ROLL  ABORTED BUT OVERRAN THE RUNWAY  COPILOT HAD NEGLECTED TO REMOVE PITOT STATIC COVERS,II
805,A WING STRUCK CONSTRUCTION BARRICADES DURING THE LANDING ROLL  RUNWAY WAS OPENED WITHOUT CHECKING ON BARRIERS,AF
806,LOOSE GLOVE BOX RESTRICTED REAR MOVEMENT OF CONTROL WHEEL  HIT TREE AFTER LIFTOFF  SUBSEQUENTLY MADE HARD LANDING,II
807,AIRCRAFT SANK IN BAY BECAUSE OF LEAKING FLOAT  TWO PASSENGERS DID NOT MAKE SHORE BECAUSE OF COLD WATER,II
808,ENGINE LACKED FULL POWER TO GO AROUND FROM LOW PASS  LOWER PLUGS WERE FOULED  PILOT IGNORED ROUGH MAGS ON TAKEOFF,II
809,"STRONG GUSTY WINDS EXCEEDED MAX X WIND COMPONENT, LANDED LONG, GO AROUND, HIT TREE AND POLE  FLAPS, GEAR EXTENDED ",ME
810,"AIRCRAFT LOST POWER ON TAKEOFF, DITCHED IN OCEAN  AIRCRAFT HAD BEEN SERVICED WITH 7 GALLONS OF JET A FUEL ",II
811,STUDENT PILOT FAILED TO CONTROL AIRCRAFT DURING GO AROUND FROM A BOUNCED LANDING  FLAPS WERE RETRACTED EARLY,ME
812,"BRAKE FAILED WHEN APPLIED FOR TURN OFF RUNWAY RAN DOWN EMBANKMENT  BRAKE PAD BADLY WORN, LOST BRAKE FLUID ",II
813,"NOSE GEAR COLLAPSED ON ROLLOUT  TURN STOP ON STRUT COLLAR SHEARED, TRUNION SPREAD  PROBABLY FROM TOWING AIRCRAFT ",II
814,PART OF ENGINE COWLING SEPARATED DUE TO IMPROPER LATCHING  PILOT RETURNED TO AIRPORT FOR EMERGENCY LANDING,II
815,RETURNED THINKING HYDRAULIC PUMP FOR NOSE GEAR FAILED  FOUND NOSE GEAR PIN HAD NOT BEEN REMOVED,II
816,"ENGINE QUIT AFTER TAKEOFF  LANDED IN FIELD  2 QUARTS OF WATER IN LEFT FUEL TANK, WATER IN CARBURETOR, GASCOLATOR ",II
817,WHILE TAXIING LOST NOSEWHEEL STEERING AND BRAKES  STRUCK 2 AIRCRAFT AND FENCE  CIRCUIT BREAKER HYDRAULIC PUMP OPEN,II
818,"PILOT LEFT FUEL STRAINER VALVE IN THE OPEN POSITION  FUEL STARVATION, BOTH ENGINES QUIT, EMERGENCY LANDING ",II
819,AIRCRAFT COLLIDED WITH TREES AND TERRAIN IN BOTTOM OF A CANYON  SUSPECT WATER IN FUEL SYSTEM CAUSE THE POWER LOSS,II
820,"AUTOPILOT INADVERTENTLY LEFT ON  COULD NOT ROTATE, ABORTED TAKEOFF, SLID OFF END OF ICY RUNWAY, HIT TREE, GROUND ",II
821,"HARD LANDING ON BEACH AFTER POWER LOSS  WATER FOUND IN FUEL FILTER, FUEL PUMP AND REFUELING DRUM ",II
822,"TRIED TAKEOFF, NO CLEARANCE WITH CONTROL ZONE IFR  WOULD NOT FLY  WATER IN FLOATS  ABORTED, HIT BRIDGE PILING, SANK",II
823,PILOT DID NOT PERFORM PROPER PREFLIGHT INSPECTION  POWER LOSS IN LEFT ENGINE  FOUND WATER IN FUEL SYSTEM,II
824,ENGINE COWLING CAME LOOSE ON INBOARD SIDE  NORMAL LANDING MADE  COWLING FASTNERS WERE UNLOCKED,II
825,"ENGINE QUIT ON APPROACH  FUEL HAD BEEN SIPHONING FROM FUEL TANK VENT  VENT HAD BEEN CUT OFF, FUEL STAIN ON WING ",II
826,"ENGINE QUIT AFTER TAKEOFF, CARBURETOR ICE SUSPECTED  FUEL LEAK IGNORED BY PLILOT  AIRCRAFT BURNED AFTER IMPACT ",AU
827,ENGINE QUIT ON TAKEOFF LANDED IN FIELD  WRINKLES IN FUEL BLADDERS  MILKY SUBSTANCE IN CARB BOWL AND FUEL SCREEN,II
828,OPEN CREW DOOR SEPARATED FROM AIRCRAFT DUE TO JET BLAST FROM ANOTHER AIRCRAFT,ME
829,WHILE DEADHEADING TO BASE REAR CARGO DOOR CAME OPEN,II
830,LANDED IMMEDIATELY AFTER TAKEOFF ON SAME RUNWAY  OVER ONE PINT OF WATER WAS IN TANKS AND SYSTEM,II
831,AFTER STARTING ENGINE AN EXPLOSION OCCURRED FOLLOWED BY FIRE  AD 721101 HAD NOT BEEN COMPLIED WITH,II
832,"DID NOT SET IN ALTIMETER SETTING, READ 300 FEET HIGH  LOW AT MINIMUM DESCENT ALTITUDE, IMPACTED TREES ",ME
833,"AFTER TAKEOFF, PILOT HAD FLUCTUATING OIL PRESSURE  RETURNED TO AIRPORT  FOUND ENGINE OIL LOW  SERVICED, CHECKED OK ",II
834,ENGINE LOST POWER DURING CLIMB  LANDED ON ROAD  WATER FOUND IN FUEL TANKS,II
835,"NOTAM SAID 50 FT WIDTH SNOW CLEARED  AREA CLEARED WAS 30 FT WITH CURVE  WHEEL STRUCK SNOWBANK, ENGINES INTO SNOW ",AF
836,"ENGINE QUIT AFTER TAKEOFF  HIT TREE, POWERLINES, GROUND  FUEL LINE TO CARBURETOR FULL OF WATER ",II
837,"ENGINE QUIT, RESTART SEVERAL TIMES WITH PARTIAL POWER  SAFE LANDING  WATER IN TANKS  LOW FUEL  STC FOR AUTO GAS ",II
838,"ON TAKEOFF, NOSE TIRE FLIPPED FLUSH TAXIWAY CENTERLINE LIGHT COVER HOUSING INTO LANDING GEAR  CUT HYDRAULIC LINE ",AF
839,LOST POWER LANDED SHORT OF RUNWAY AND FLIPPED OVER  WATER IN FUEL SYSTEM AND CARBURETOR,II
840,AFTER LANDING RIGHT PROPELLER REVERSE INEFFECTIVE  UNDERSPEED GOVERNOR LINKAGE DISCONNECTED,ME
841,"GROUND PERSONNEL POSITIONED LARGE FIRE EXTINGUISHER NEAR AIRCRAFT  STRUCK EXTINGUISHER, DAMAGE TO BOTH PROPELLERS ",II
842,LOSS OF POWER ON TAKEOFF  AIRCRAFT TURNED OVER IN SNOW COVERED FIELD  MOISTURE FOUND IN FUEL SYSTEM,II
843,LOST CONTROL AFTER ABORTING TAKEOFF DUE TO FAILURE TO REMOVE A RUDDER GUST LOCK RAN OFF THE RUNWAY AND OVERTURNED,II
844,AFTER STARTING ENGINE AIRCRAFT MOVED FORWARD STRIKING 5560G  PILOT COULD NOT ADEQUATELY REACH BRAKE PEDALS,II
845,TURNED ON ENGINE ANTI ICE BUT NOT IGNITORS IN ICING CONDITIONS  DOUBLE FLAMEOUT AND RESTARTS,ME
846,LANDED BESIDE RUNWAY WITH GEAR PARTIALLY EXTENDED  GEAR MOTOR CIRCUIT BREAKER POPPED  MANUAL GEAR RELEASE UNENGAGED,ME
847,BATTERY TOO LOW TO EXCITE ALTERNATORS UNABLE TO UNSTOW MANUAL EXTENSION HANDLE  LANDED GEAR UP BESIDE RUNWAY,II
848,"RETURNING WITH OPEN NOSE BAGGAGE DOOR, LEFT PROP FEATHERED, GEAR DOWN  BANKED LEFT AND NOSED INTO TREES AND GROUND ",II
849,NOSE WHEEL FELL INTO UNCOVERED MANHOLE DURING TAXI  MANHOLE COVER NEARBY  DAMAGE TO NOSE GEAR DOORS AND SKIN,AF
850,OIL TEMPERATURE REACHED RED LINE AND DURING TURN BACK TO AIRPORT ENGINE SEIZED  LANDED IN TREES  OIL STARVATION,II
851,EMERGENCY LANDING AFTER POWER LOSS DURING TAKEOFF  FUEL PRIMER FOUND SLIGHTLY PULLED OUT  WATER FOUND IN FUEL,II
852,AIRCRAFT MUSHED DURING TAKEOFF WITH FULL FLAPS  ABORTED AS WING DROPPED  CONTACTED GRASS AND SLID INTO DEEP MUD,ME
853,DURING TAKEOFF FROM SNOW COVERED AREA CUFF OF JACKET INADVERTANTLY SHUT OFF BOTH TOGGLE SWITCH MAGS  HIT SMALL TREE,ME
854,DURING CLIMB OBSERVED DOOR AJAR LIGHT  DOOR CAME OPEN AS PILOT APPROACHED  CLOSED DOOR IN FLIGHT  NO MALFUNCTION,II
855,WING STRUCK SMALL TREE DURING LANDING AFTER ENGINE QUIT  WATER FOUND IN FUEL LINES AND TANK,II
856,PILOT WAS DESCENDING TO LOWER ALTITUDE DUE TO ICING  LOST CONTROL  ALTIMETER NOT IFR CERTIFIED  ICING FORECAST,AU
857,LEFT FORWARD BAGGAGE DOOR REPORTED OPEN IN FLIGHT  RETURNED TO LAND  DOOR LATCH FOUND TO BE UNDAMAGED,II
858,LOUD NOISE WITH GEAR RETRACTION  UNABLE TO EXTEND  SHIMMY DAMPER ROD END BROKE  GROUND TUG EXCEEDED NOSE TURN LIMIT,II
859,LOST CONTROL AND GROUND LOOPED ON INITIAL TAKEOFF ROLL  TAIL WHEEL NOT LOCKED AND HAD QUARTERING TAILWIND,II
860,ON TAKEOFF PILOT NOTICED OIL ON WINDSHIELD  RETURNED FOR LANDING  OIL FILLER CAP WAS NOT PROPERLY SEATED,II
861,LOUD BANG WITH GEAR RETRACTION  NOSE PARTIALLY EXTENDED FOR LANDING  COMPRESSED NOSE STRUT JAMMED RETRACT SYSTEM,II
862,PILOT ELECTED TO LAND ON DIRT ROAD AFTER FUEL EXHAUSTION    NO INJURIES OR DAMAGE,II
863,"TOOK OFF WITH SNOW AND ICE ON WINGS  LIFTED OFF AND SETTLED HARD TO RUNWAY  DAMAGED NOSEWHEEL, PROPELLER, WINGTIP ",II
864,AIRCRAFT NOSED INTO GROUND ON FINAL APPROACH IN GUSTY WIND CONDITIONS  SOLID ICE AROUND ELEVATOR IDLE ARM ASSEMBLY,II
865,RAN OFF SIDE OF RUNWAY DURING TAKEOFF  maintenance PERSONNEL HAD PLACED RUDDER TRIM FULL LEFT,II
866,DURING TAKEOFF UNSECURED TACKLE BOX SLID FORWARD AND JAMMED CYCLIC  SKID MISSED PAD AND AIRCRAFT ROLLED OVER,II
867,NOSE GEAR COLLAPSED WHILE TAXIING BACK ON THE RUNWAY AFTER LANDING  CLAIMED SOFT ASPHALT ON RUNWAY CAUSED COLLAPSE,AF
868,PILOT BUMPED TRIM WHEEL AS HE RAISED GEAR  AIRCRAFT NOSED DOWN AND STRUCK RUNWAY,ME
869,"OPERATOR DISPATCHED AIRPLANE WITH HSI SLAVE INOP  SHOT APPROACH OFF COURSE AND PAST AIRPORT, STRUCK TREES ",AU
870,"STRUCK JETWAY WITH ENGINE WHILE FOLLOWING GREEN LIGHT AND ALIGNMENT PANELS  LIGHT FAULTY, PANELS MISALIGNED ",DE
871,ENGINES BEGAN TO BACKFIRE AND LOST POWER AFTER LIFTOFF  GEAR UP LANDING IN DESERT  SUPERCHARGERS IN HIGH POSITION,II
872,WENT OFF SIDE OF RUNWAY ON ROLLOUT  NO DAMAGE  NOSE STRUT WAS HIGH  PILOT UNCONCERNED DUE TO GRAVEL SHOULDER,II
873,APPLIED BRAKES ON ROLLOUT AND AIRCRAFT WENT OFF SIDE OF RUNWAY  LACK OF BRAKE FLUID IN RESERVOIR,II
874,"TURNED FUEL OFF ON SIMULATED APPROACH  COULD NOT maintain ALTITUDE  NO ENGINE RESTART, LANDED GEAR UP ",ME
875,ENGINE QUIT AFTER LEVEL OFF  STRUCK FENCE POSTS DURING LANDING  PROBABLE VAPOR LOCK  UNAPPROVED UNLEADED FUEL USED,ME
876,ATTEMPTED GO AROUND AT HIGH DENSITY ALTITUDE WITH FULL FLAPS  IMPACTED GROUND OFF SIDE OF RUNWAY,ME
877,PILOT DID NOT LOCK RUDDER PEDAL IN PLACE  PEDAL COLLAPSED ON ROLLOUT AND AIRCRAFT GROUND LOOPED,II
878,"LOST POWER DURING TAKEOFF FROM FARM STRIP  LANDED IN FIELD,FLIPPED INVERTED  WATER FOUND IN CARBURETOR BOWL ",II
879,"ENGINE QUIT AFTER LIFTOFF DUE TO WATER IN FUEL  ABORTED TAKEOFF, NOSE GEAR COLLAPSED  PILOT TRAINING INADEQUATE ",II
880,LOST POWER ON DOWNWIND LEG  LANDED EXTREMELY HARD ON ROAD  PROBABLE INDUCTION ICING  DID NOT USE ALTERNATE AIR,ME
881,"LOST POWER THE INSTRUCTOR pilot CFI REPORTED THAT WHILE HE WAS INSTRUCTING THE STUDENT ON TAKEOFFS & LANDING, T",II
882,ENGINE DID NOT DEVELOP FULL POWER AFTER TAKEOFF  RETURNED AND FOUND BIRDS NEST IN INDUCTION SYSTEM,II
883,PRECAUTIONARY LANDING DUE TO ROUGH RUNNING ENGINE  REMAINING FUEL DRAINED  REFUELED AND PROCEEDED TO DESTINATION,II
884,"ENGINE QUIT AFTER TAKEOFF, FORCED LANDING IN FIELD  FUEL SELECTOR ON EMPTY TANK, FUEL QUANTITY GAUGE SHOWED FULL ",II
885,"OIL SPRAY ON WINDSHIELD, ABORTED TAKEOFF  RAN OFF END OF RUNWAY AND FLIPPED OVER  OIL FILLER CAP NOT SECURED ",II
886,"CANOPY CAME OPEN AFTER LIFTOFF  UNSUCCESSFUL ATTEMPT TO CLOSE CANOPY, TOW RELEASE  WING STRUCK GROUND ON TURNBACK ",II
887,"POWER LOSS ON ENGINES DUE TO WATER IN FUEL, GEAR PARTIALLY EXTENDED, LOW HYDRAULIC FLUID  AIRCRAFT SAT FOR 5 MONTHS",II
888,THE AIRCRAFT HIT WIRES DURING AN EMERGENCY LANDING  SUSPECT THE ENGINE QUIT DUE TO CARB ICE  STARTER INOPERATIVE,AU
889,"SPOILERS INADVERTENTLY DEPLOYED AFTER TAKEOFF, WOULD NOT RETRACT  CUT AWAY, LANDED ON RACETRACK, WING HIT A FENCE ",ME
890,GEAR COLLAPSED ON LANDING  PILOT UNSURE HE ACTIVATED ALTERNATOR SWITCH AND DID NOT VISUALLY CHECK GEAR POSITION,ME
891,ENGINE POWER FAILURE WHILE DOING AEROBATICS  LANDED IN FIELD  PILOT DID NOT VISUALLY INSPECT FUEL TANKS,II
892,"LOST POWER DURING TAKEOFF, ABORTED AND RAN OFF END OF RUNWAY  NO DAMAGE  GASCOLATOR DRAIN WAS DRAINING ",II
893,STRUCK TREES AND GROUND DURING EMERGENCY LANDING IN THE DARK  OIL DIPSTICK FOUND IN REAR OF ENGINE COMPARTMENT,II
894,PARTIAL POWER FAILURE AT CRUISE  NO DAMAGE DURING EMERGENCY LANDING  WATER FOUND IN FUEL,II
895,"ABORTED TAKEOFF WHEN NOSE BAGGAGE DOOR OPENED  RAN OFF RUNWAY END, GEAR COLLAPSED, FIRE ERUPTED  DOOR CHANNEL BENT ",II
896,TOUCHED DOWN LONG AND BOUNCED  ATTEMPTED DOWNWIND GO AROUND WITH FULL FLAPS  STRUCK TREE 3 MILES FROM AIRPORT,ME
897,LANDED GEAR UP ON BRUSH COVERED TERRAIN AFTER RIGHT ENGINE QUIT DUE TO EMPTY FUEL TANK FAILED TO FEATHER PROPELLER,II
898,IMPROPER GEAR EXTENSION PROCEDURE AND NOSE GEAR COLLAPSED ON LANDING  OWNER DID NOT ADEQUATELY BRIEF PIC,ME
899,"BRAKE FAILED DURING ROLLOUT  AIRCRAFT STRUCK FENCE, RIGHT GEAR COLLAPSED  BRAKE LININGS WORN OUT, HYDRAULIC LEAK ",II
900,ROLLED OFF SIDE OF TAXIWAY DUE TO LACK OF NOSE WHEEL STEERING  PILOT HAD INADVERTENTLY BUMPED SWITCH TO OFF,ME
901,RETURNED TO AIRPORT DUE TO GEAR PROBLEM  NOSE GEAR SAFETY PIN OVERLOOKED DURING PREFLIGHT,II
902,AFTER SWITCHING TANKS ENGINE QUIT  COLLIDED WITH DITCH ON LANDING  PROBABLY AIR IN FUEL LINES,II
903,"INADVERTENTLY LEFT AUTO PILOT ON DURING TAKEOFF  UNABLE TO ROTATE, ABORTED TOO LATE, RAN OFF END OF RUNWAY ",II
904,"OUT OF FUEL ON TAKEOFF, RESTARTED ON OTHER TANK BUT ABORTED  LANDED, SWERVED OFF RUNWAY SIDE AND NOSED OVER ",II
905,PILOT DISTRACTED BY SHIFTING BAGGAGE FORGOT TO UNLOCK BRAKES FOR LANDING  RAN THROUGH DITCH OFF SIDE OF RUNWAY,ME
906,PRECAUTIONARY LANDING AFTER NOTING OIL COMING FROM LEFT ENGINE  OIL CAP NOT PROPERLY SECURED,II
907,ENGINE QUIT AFTER TAKEOFF  LANDED SHORT GLIDING BACK TO RUNWAY  GEAR TORN OFF  FUEL BOWL FULL OF WATER,II
908,STRUCK TREES DURING NIGHT EMERGENCY LANDING AFTER ENGINE QUIT  WATER IN FUEL TANKS AND LINES,II
909,OVER PRIMING DURING STARTING PROCEDURES ON A HOT DAY RESULTED IN AN ENGINE FIRE WHICH CONSUMED THE AIRPLANE,ME
910,DURING ROLLOUT A GUST OF WIND PICKED UP WING AND AIRCRAFT GROUND LOOPED  STEERING SPRING HAD TEMPORARY REPAIR,AU
911,GEAR RETRACTED ON TAKEOFF ROLL  SELECTOR HAD BEEN INADVERTENTLY PLACED IN UP POSITION BY PILOT PRIOR TO FLIGHT,II
912,CANOPY LATCH CAME LOOSE AND CANOPY BLEW OFF IN FLIGHT  DAMAGE TO STABILIZER BUT SAFE LANDING,II
913,BEGAN TAKEOFF WITH CONTROL LOCK IN PLACE  CONTINUED WHILE TRYING TO REMOVE LOCK  LIFTED OFF AND CRASHED ONTO RUNWAY,II
914,ELEVATOR CONTROL JAMMED SHEN HARNESS CAUGHT ON ELEVATOR CABLE  STICK BOOT NOT FASTENED TO FLOOR  LANDED IN A FIELD,II
915,"MUD NESTS BLOCKED FUEL CAP VENTS, FUEL STARVATION  STALLED ON TURN TO FIELD MILES WEST OF GREENBRIER VALLEY ARPT ",II
916,STRONG FUEL SMELL IN COCKPIT AT CRUISE  VECTORED TO AIRPORT  FUEL PRIMER UNLOCKED,ME
917,OVERTURNED DURING WATER TAXI WITH FLOATS PARTIALLY SUBMERGED  NUMEROUS LEAKS FOUND IN BOTH FLOATS,II
918,LANDED WITHOUT DAMAGE AFTER ATTEMPTING TAKEOFF WITH FLAPS DOWN AND CARBURETOR HEAT ON  SOLO STUDENT,ME
919,"THROTTLE CABLE BECAME LOOSE  AUTOROTATED, HIT NOSE FIRST, BLADES HIT GROUND  NO PILOT OR MEDICAL CERTIFICATE ",II
920,ELEVATOR WOULD NOT MOVE ON TAKEOFF  RAN THROUGH FENCE AND HIT DIRT PILE  NON STANDARD CONTROL LOCK OVERLOOKED,II
921,NOSED OVER AFTER LOSS OF DIRECTIONAL CONTROL ON LANDING  HYDRAULIC BRAKE HAD BEEN APPLIED IN FLIGHT,ME
922,ENGINE LOST OIL PRESSURE AND QUIT   LANDED IN SWAMP   NO MALFUNCTIONS FOUND   INDICATES NO OIL PRIOR TO FLIGHT,II
923,UNABLE TO RESTART ENGINE AFTER RUNNING A TANK DRY  FLIPPED OVER DURING DOWNWIND LANDING  FAILED TO USE BOOST PUMP,ME
924,LANDED ON ROAD AFTER NOTING RAPID DROP IN FUEL QUANTITY AND VAPOR FROM WING  FUEL CAP WAS COCKED ALLOWING SIPHONING,II
925,CHIP DETECTORS CAME ON AFTER TAKEOFF  AUTOROTATIVE HARD LANDING  maintenance HAD DISCONNECTED TORQUE SENSORS,II
926,LANDED ON REMAINING RUNWAY WITH GEAR UP AFTER OIL COVERED WINDSHIELD  OIL FILLER CAP WAS NOT INSTALLED PROPERLY,II
927,FUEL SIPHONING IDENTIFIED AS SMOKE  ENGINE SHUTDOWN AND LANDED GEAR UP IN FIELD  UNABLE TO maintain ALTITUDE,II
928,IMPROPERLY SECURED CARGO DEPARTED THE HELICOPTER FROM AN OPEN CARGO DOOR STRIKING TAIL AND MAIN ROTORS,II
929,ABORTED TAKEOFF WHEN CAPTAINS WINDOW CAME AJAR  AT GATE maintenance PERFORMED REJECTED TAKEOFF INSPECTION,II
930,OVERRUN SHORT GRAVEL RUNWAY ON THE TAKEOFF RUN  NOSED OVER IN A LAKE  PILOT FAILED TO USE THROTTLE FRICTION LOCK,ME
931,TOUCHED DOWN SHORT OF RUNWAY IN FOG AFTER ILS APROACH WITHOUT OPERATIVE GLIDESLOPE,AU
932,GEAR COLLAPSED AT 60 MPH ON TAKEOFF ROLL  NO MALFUNCTION FOUND IN RETRACTION SYSTEM  POSSIBLE GEAR HANDLE UNLOCKED,II
933,AIRCRAFT WAS TAXIED INTO AN OPEN TRENCH DAMAGING NOSE GEAR AND FIREWALL,AF
934,"PITCHED NOSE DOWN AFTER FLAP RETRACTION DURING STOL TAKEOFF  BOUNCED, POWER REDUCED STRUCK GROUND  CONTROL LOCK ON ",II
935,IMPACTED IN BACKYARDS OF RESIDENCES AFTER FUEL EXHAUSTION  FUEL GAUGES COMPLETELY UNRELIABLE  ANNUAL EXPIRED IN,AU
936,"LANDED IN SWAMP AFTER POWER LOSS ON TAKEOFF  FUEL SELECTOR IMPROPERLY POSITIONED, DETENT NOT EASY TO DISCERN ",II
937,"ABORTED TAKEOFF AFTER NOISE IN COCKPIT  RAN OFF RUNWAY END, STRUCK BERM AND DITCH  FLAT SPOT ON ONE MAIN TIRE ",II
938,DURING TAKEOFF GROUND RUN SEAT SLID BACK AND DIRECTIONAL CONTROL WAS LOST  LANDING GEAR COLLAPSED OFF RUNWAY SIDE,II
939,LOW POWER ON TAKEOFF  CONTINUED LOSS OF POWER DURING 180  LANDED SHORT IN BEAN FIELD  PILOT LEFT RAG IN AIR INLET,II
940,WATER TAKEOFF WITH REAR CONTROL STICK FASTENED FULL AFT BY SEAT BELT  STALLED INTO WATER WHERE AIRCRAFT SANK,II
941,LANDED SHORT OF RUNWAY IN TUNDRA AFTER ENGINES QUIT FROM FUEL STARVATION  FUEL CAP HAD NOT BEEN SECURED ON ONE WING,II
942,"IMPACTED IN A STEEP BANK TURNING TOWARDS RUNWAY WITH OIL COVERED WINDSHILD   OIL CAP NOT ON, NO MALFUNCTION FOUND ",II
943,SOLO STUDENT ABORTED TAKEOFF DURING TOUCH AND GO  RAN OFF RUNWAY END INTO TREE  FAILED TO RETRACT FLAPS,ME
944,"FUEL SIPHONED OUT OF TANK, LOOSE FUEL CAP  OUT OF FUEL  DURING LANDING, PUSHED TO SIDE OF ROAD BY WIND, HIT TREES ",II
945,STRUCK TREES DURING GO AROUND AFTER AIRCRAFT SEEMED SLUGGISH  CARB HEAT NOT USED  SUSPECT PROPELLER IN CRUISE PITCH,ME
946,"POWER LEVERS PULLED INADVERTENTLY INTO REVERSE ON FINAL  TOUCHED DOWN SHORT, BOUNCED, LANDED HARD  GEAR COLLAPSED ",ME
947,PLEXIGLASS CANOPY UNLATCHED ON TAKEOFF  LOST CONTROL TRYING TO LATCH CANOPY  STRUCK A PARKED AIRCRAFT AND A TRUCK,II
948,ENGINE LOST POWER DURING INITIAL CLIMB AND STRUCK TREES DURING DESCENT  FUEL SELECTOR ON EMPTY TANK,II
949,"LOST HYDRAULIC PRESSURE, LOW FLUID QUANTITY  LOST BRAKES ON NO FLAP LANDING BY PUMPING BRAKES  OVERSHOT THE RUNWAY ",II
950,AIRCRAFT TOOK OFF WITH TIEDOWN CHAIN AND CEMENT BLOCK ATTACHED TO LEFT WING  TIE DOWN RING BROKE DROPPING BLOCK,II
951,AIRCRAFT DRIFTED ON GO AROUND WITH FLAPS AT 25 DEGREES   STRUCK A WATER TANK AND IMPACTED THE GROUND,ME
952,"LIFTED OFF TOO SOON, FORGOT TO RETRACT FLAPS  RETRACTED FLAPS, SETTLED TO RUNWAY  VEERED OFF RUNWAY SIDE, HIT TREE ",ME
953,MAIN REAR BAGGAGE DOOR OPENED AFTER ROTATION  BAGGAGE DOOR HANDLE WAS NOT ENGAGED PROPERLY,II
